lg	contig	position	cM
13	Chr_13	27419372	41.235
13	Chr_13	27411392	41.235
13	Chr_13	27412108	41.235
13	Chr_13	27436684	41.235
13	Chr_13	27425807	41.235
13	Chr_13	27436443	41.235
13	Chr_13	27453132	41.235
13	Chr_13	27424898	41.235
13	Chr_13	27412508	41.235
13	Chr_13	27573413	41.235
13	Chr_13	27558026	41.235
13	Chr_13	27594945	41.235
13	Chr_13	27552727	41.235
13	Chr_13	27552492	41.235
13	Chr_13	27594783	41.235
13	Chr_13	27574430	41.235
13	Chr_13	27528166	41.235
13	Chr_13	27579722	41.235
13	Chr_13	27547313	41.235
13	Chr_13	27551606	41.235
13	Chr_13	27551887	41.235
13	Chr_13	27579887	41.235
13	Chr_13	27400667	42.411
13	Chr_13	26967849	42.411
13	Chr_13	27329805	42.411
13	Chr_13	27379227	42.411
13	Chr_13	27367464	42.411
13	Chr_13	27400971	42.411
13	Chr_13	27406128	42.411
13	Chr_13	27386037	42.411
13	Chr_13	27379956	42.411
13	Chr_13	26858312	43.588
13	Chr_13	26817742	43.588
13	Chr_13	26817974	43.588
13	Chr_13	26818265	43.588
13	Chr_13	26812474	43.588
13	Chr_13	26734019	43.588
13	Chr_13	26741479	43.588
13	Chr_13	26794212	43.588
13	Chr_13	26888188	43.588
13	Chr_13	26878370	43.588
13	Chr_13	26876863	43.588
13	Chr_13	26877221	43.588
13	Chr_13	26734180	43.588
13	Chr_13	26888694	43.588
13	Chr_13	26985886	43.588
13	Chr_13	26935561	43.588
13	Chr_13	26950603	43.588
13	Chr_13	26950067	43.588
13	Chr_13	27106237	43.588
13	Chr_13	26968039	43.588
13	Chr_13	26942845	43.588
13	Chr_13	26931745	43.588
13	Chr_13	27068612	43.588
13	Chr_13	26975591	43.588
13	Chr_13	26976428	43.588
13	Chr_13	26996550	43.588
13	Chr_13	27010139	43.588
13	Chr_13	27067863	43.588
13	Chr_13	27069020	43.588
13	Chr_13	27067668	43.588
13	Chr_13	26986158	43.588
13	Chr_13	26967472	43.588
13	Chr_13	26935193	43.588
13	Chr_13	27096642	43.588
13	Chr_13	26976215	43.588
13	Chr_13	27191314	43.588
13	Chr_13	26964180	43.588
13	Chr_13	27031546	43.588
13	Chr_13	27130455	43.588
13	Chr_13	26968382	43.588
13	Chr_13	27138262	43.588
13	Chr_13	26961811	43.588
13	Chr_13	26942391	43.588
13	Chr_13	26900699	43.588
13	Chr_13	27096090	43.588
13	Chr_13	27013136	43.588
13	Chr_13	26900498	43.588
13	Chr_13	27072879	43.588
13	Chr_13	26975364	43.588
13	Chr_13	27144785	43.588
13	Chr_13	27312246	43.588
13	Chr_13	27145623	43.588
13	Chr_13	27247983	43.588
13	Chr_13	27186671	43.588
13	Chr_13	27147250	43.588
13	Chr_13	27261260	43.588
13	Chr_13	27249103	43.588
13	Chr_13	27147704	43.588
13	Chr_13	27159843	43.588
13	Chr_13	27316848	43.588
13	Chr_13	27186942	43.588
13	Chr_13	27267442	43.588
13	Chr_13	27214302	43.588
13	Chr_13	27267040	43.588
13	Chr_13	27160050	43.588
13	Chr_13	27145199	43.588
13	Chr_13	27214511	43.588
13	Chr_13	27317256	43.588
13	Chr_13	27248141	43.588
13	Chr_13	27252426	43.588
13	Chr_13	27171447	43.588
13	Chr_13	27207850	43.588
13	Chr_13	26935411	43.588
13	Chr_13	26536170	44.764
13	Chr_13	26417142	44.764
13	Chr_13	26611993	44.764
13	Chr_13	26486126	44.764
13	Chr_13	26535424	44.764
13	Chr_13	26419449	44.764
13	Chr_13	26350368	44.764
13	Chr_13	26678629	44.764
13	Chr_13	26697826	44.764
13	Chr_13	26350144	44.764
13	Chr_13	26690710	44.764
13	Chr_13	26454888	44.764
13	Chr_13	26697387	44.764
13	Chr_13	26497972	44.764
13	Chr_13	26496117	44.764
13	Chr_13	26573699	44.764
13	Chr_13	26495249	44.764
13	Chr_13	26654146	44.764
13	Chr_13	26481618	44.764
13	Chr_13	26709286	44.764
13	Chr_13	26484663	44.764
13	Chr_13	26690527	44.764
13	Chr_13	26390787	44.764
13	Chr_13	26484838	44.764
13	Chr_13	26488665	44.764
13	Chr_13	26458144	44.764
13	Chr_13	26436540	44.764
13	Chr_13	26569333	44.764
13	Chr_13	26419604	44.764
13	Chr_13	26714574	44.764
13	Chr_13	26424342	44.764
13	Chr_13	26716472	44.764
13	Chr_13	26716067	44.764
13	Chr_13	26527066	44.764
13	Chr_13	26654433	44.764
13	Chr_13	26569804	44.764
13	Chr_13	26349968	44.764
13	Chr_13	26621399	44.764
13	Chr_13	26635963	44.764
13	Chr_13	26390430	44.764
13	Chr_13	26412904	44.764
13	Chr_13	26643297	44.764
13	Chr_13	26137017	45.941
13	Chr_13	26176988	45.941
13	Chr_13	26312855	45.941
13	Chr_13	26259025	45.941
13	Chr_13	26217477	45.941
13	Chr_13	26176737	45.941
13	Chr_13	26173853	45.941
13	Chr_13	26325220	45.941
13	Chr_13	26160431	45.941
13	Chr_13	26272459	45.941
13	Chr_13	26326235	45.941
13	Chr_13	26279106	45.941
13	Chr_13	26250671	45.941
13	Chr_13	26314306	45.941
13	Chr_13	26144725	45.941
13	Chr_13	26349534	45.941
13	Chr_13	26320587	45.941
13	Chr_13	26174078	45.941
13	Chr_13	26137224	45.941
13	Chr_13	26145048	45.941
13	Chr_13	26217679	45.941
13	Chr_13	26174228	45.941
13	Chr_13	26256190	45.941
13	Chr_13	26266808	45.941
13	Chr_13	26170786	45.941
13	Chr_13	26313909	45.941
13	Chr_13	26324482	45.941
13	Chr_13	26318019	45.941
13	Chr_13	26320269	45.941
13	Chr_13	26313006	45.941
13	Chr_13	29711684	47.117
13	Chr_13	29808075	47.117
13	Chr_13	29657256	47.117
13	Chr_13	29631759	47.117
13	Chr_13	29713232	47.117
13	Chr_13	29713501	47.117
13	Chr_13	29666685	47.117
13	Chr_13	29761766	47.117
13	Chr_13	29601427	47.117
13	Chr_13	29565746	47.117
13	Chr_13	29674615	47.117
13	Chr_13	29602564	47.117
13	Chr_13	29762075	47.117
13	Chr_13	29829832	47.117
13	Chr_13	29561106	47.117
13	Chr_13	29778192	47.117
13	Chr_13	29726198	47.117
13	Chr_13	29565937	47.117
13	Chr_13	29812265	47.117
13	Chr_13	29736014	47.117
13	Chr_13	29786806	47.117
13	Chr_13	29672120	47.117
13	Chr_13	29682668	47.117
13	Chr_13	29853974	47.117
13	Chr_13	29795435	47.117
13	Chr_13	29735549	47.117
13	Chr_13	29719067	47.117
13	Chr_13	29855535	47.117
13	Chr_13	29598464	47.117
13	Chr_13	29681076	47.117
13	Chr_13	29718601	47.117
13	Chr_13	29682972	47.117
13	Chr_13	29773360	47.117
13	Chr_13	29717173	47.117
13	Chr_13	29773187	47.117
13	Chr_13	29592698	47.117
13	Chr_13	29818340	47.117
13	Chr_13	29602801	47.117
13	Chr_13	29768852	47.117
13	Chr_13	29856012	47.117
13	Chr_13	29682448	47.117
13	Chr_13	29706389	47.117
13	Chr_13	29661335	47.117
13	Chr_13	29858509	47.117
13	Chr_13	29735864	47.117
13	Chr_13	29718248	47.117
13	Chr_13	29682263	47.117
13	Chr_13	29662286	47.117
13	Chr_13	29786391	47.117
13	Chr_13	29680845	47.117
13	Chr_13	29690495	47.117
13	Chr_13	29667374	47.117
13	Chr_13	29713728	47.117
13	Chr_13	29674420	47.117
13	Chr_13	29697428	47.117
13	Chr_13	25032087	47.117
13	Chr_13	25025347	47.117
13	Chr_13	25102051	47.117
13	Chr_13	25026682	47.117
13	Chr_13	25242541	47.117
13	Chr_13	25077952	47.117
13	Chr_13	25233922	47.117
13	Chr_13	25032245	47.117
13	Chr_13	25153894	47.117
13	Chr_13	25153744	47.117
13	Chr_13	25084998	47.117
13	Chr_13	25031897	47.117
13	Chr_13	25113094	47.117
13	Chr_13	25025554	47.117
13	Chr_13	25101810	47.117
13	Chr_13	25085281	47.117
13	Chr_13	25105495	47.117
13	Chr_13	25084478	47.117
13	Chr_13	25386058	47.117
13	Chr_13	25400410	47.117
13	Chr_13	25393637	47.117
13	Chr_13	25428358	47.117
13	Chr_13	25409157	47.117
13	Chr_13	25309872	47.117
13	Chr_13	25390913	47.117
13	Chr_13	25305690	47.117
13	Chr_13	25378624	47.117
13	Chr_13	25367177	47.117
13	Chr_13	25348044	47.117
13	Chr_13	25383474	47.117
13	Chr_13	25443886	47.117
13	Chr_13	25429916	47.117
13	Chr_13	25256245	47.117
13	Chr_13	25422800	47.117
13	Chr_13	25353215	47.117
13	Chr_13	25395706	47.117
13	Chr_13	25300481	47.117
13	Chr_13	25267843	47.117
13	Chr_13	25256052	47.117
13	Chr_13	25556727	47.117
13	Chr_13	25502027	47.117
13	Chr_13	25502191	47.117
13	Chr_13	25522897	47.117
13	Chr_13	25704188	47.117
13	Chr_13	25601316	47.117
13	Chr_13	25633556	47.117
13	Chr_13	25654362	47.117
13	Chr_13	25706654	47.117
13	Chr_13	25590374	47.117
13	Chr_13	25658567	47.117
13	Chr_13	25721060	47.117
13	Chr_13	25660325	47.117
13	Chr_13	25607658	47.117
13	Chr_13	25660146	47.117
13	Chr_13	25695284	47.117
13	Chr_13	25660663	47.117
13	Chr_13	25642291	47.117
13	Chr_13	25695560	47.117
13	Chr_13	25702816	47.117
13	Chr_13	25587098	47.117
13	Chr_13	25707102	47.117
13	Chr_13	25601805	47.117
13	Chr_13	25626059	47.117
13	Chr_13	25629530	47.117
13	Chr_13	25674945	47.117
13	Chr_13	25675266	47.117
13	Chr_13	25706415	47.117
13	Chr_13	25740808	47.117
13	Chr_13	25942938	47.117
13	Chr_13	25960750	47.117
13	Chr_13	25969373	47.117
13	Chr_13	25807624	47.117
13	Chr_13	25811782	47.117
13	Chr_13	25969858	47.117
13	Chr_13	25857568	47.117
13	Chr_13	25933048	47.117
13	Chr_13	25858063	47.117
13	Chr_13	25832357	47.117
13	Chr_13	25922086	47.117
13	Chr_13	25895076	47.117
13	Chr_13	25943234	47.117
13	Chr_13	25856831	47.117
13	Chr_13	25772486	47.117
13	Chr_13	25858808	47.117
13	Chr_13	25771562	47.117
13	Chr_13	25896994	47.117
13	Chr_13	25896425	47.117
13	Chr_13	25948312	47.117
13	Chr_13	25970563	47.117
13	Chr_13	25960475	47.117
13	Chr_13	26010489	47.117
13	Chr_13	26012551	47.117
13	Chr_13	26010239	47.117
13	Chr_13	26009098	47.117
13	Chr_13	26056845	47.117
13	Chr_13	26033412	47.117
13	Chr_13	26036303	47.117
13	Chr_13	26009278	47.117
13	Chr_13	26032926	47.117
13	Chr_13	25807786	47.117
13	Chr_13	26010072	47.117
13	Chr_13	26009863	47.117
13	Chr_13	26036149	47.117
13	Chr_13	26036471	47.117
13	Chr_13	26095969	47.117
13	Chr_13	26103106	47.117
13	Chr_13	26076078	47.117
13	Chr_13	26104245	47.117
13	Chr_13	26101469	47.117
13	Chr_13	26076381	47.117
13	Chr_13	26104010	47.117
13	Chr_13	26098527	47.117
13	Chr_13	26099265	47.117
13	Chr_13	26092031	47.117
13	Chr_13	30019665	48.294
13	Chr_13	29899289	48.294
13	Chr_13	29902573	48.294
13	Chr_13	29944404	48.294
13	Chr_13	29943534	48.294
13	Chr_13	29899474	48.294
13	Chr_13	29938263	48.294
13	Chr_13	29563651	48.294
13	Chr_13	29960414	48.294
13	Chr_13	29934744	48.294
13	Chr_13	29869496	48.294
13	Chr_13	29903708	48.294
13	Chr_13	30020240	48.294
13	Chr_13	29896702	48.294
13	Chr_13	30011518	48.294
13	Chr_13	29967991	48.294
13	Chr_13	29879163	48.294
13	Chr_13	29885642	48.294
13	Chr_13	29969806	48.294
13	Chr_13	29968330	48.294
13	Chr_13	30020473	48.294
13	Chr_13	29930853	48.294
13	Chr_13	29965133	48.294
13	Chr_13	29897246	48.294
13	Chr_13	29927024	48.294
13	Chr_13	29990538	48.294
13	Chr_13	29892884	48.294
13	Chr_13	29706218	48.294
13	Chr_13	29927373	48.294
13	Chr_13	29931049	48.294
13	Chr_13	29952318	48.294
13	Chr_13	29927529	48.294
13	Chr_13	29967676	48.294
13	Chr_13	29935089	48.294
13	Chr_13	29930511	48.294
13	Chr_13	29995283	48.294
13	Chr_13	29965375	48.294
13	Chr_13	29983933	48.294
13	Chr_13	29879316	48.294
13	Chr_13	29995557	48.294
13	Chr_13	30288506	49.471
13	Chr_13	30152057	49.471
13	Chr_13	30047938	49.471
13	Chr_13	30068962	49.471
13	Chr_13	29976712	49.471
13	Chr_13	30069209	49.471
13	Chr_13	30048195	49.471
13	Chr_13	30121454	50.647
13	Chr_13	30178211	50.647
13	Chr_13	30286626	50.647
13	Chr_13	30275704	50.647
13	Chr_13	30287039	50.647
13	Chr_13	30121103	50.647
13	Chr_13	29683534	50.647
13	Chr_13	30220110	50.647
13	Chr_13	30164525	50.647
13	Chr_13	30220344	50.647
13	Chr_13	30172278	50.647
13	Chr_13	30121834	50.647
13	Chr_13	30172124	50.647
13	Chr_13	30216903	50.647
13	Chr_13	30292893	50.647
13	Chr_13	30098352	50.647
13	Chr_13	30221100	50.647
13	Chr_13	30220701	50.647
13	Chr_13	30204608	50.647
13	Chr_13	30098802	50.647
13	Chr_13	30221261	50.647
13	Chr_13	30163885	50.647
13	Chr_13	30098961	50.647
13	Chr_13	30286853	50.647
13	Chr_13	30178601	50.647
13	Chr_13	30279658	50.647
13	Chr_13	30098071	50.647
13	Chr_13	30288311	50.647
13	Chr_13	30235619	50.647
13	Chr_13	30120947	50.647
13	Chr_13	30189787	50.647
13	Chr_13	30220551	50.647
13	Chr_13	30121274	50.647
13	Chr_13	30280061	50.647
13	Chr_13	30178373	50.647
13	Chr_13	30204787	50.647
13	Chr_13	30185785	50.647
13	Chr_13	30125771	50.647
13	Chr_13	30163664	50.647
13	Chr_13	29898992	50.647
13	Chr_13	30275403	50.647
13	Chr_13	30236200	50.647
13	Chr_13	30069944	53.028
13	Chr_13	29697201	54.205
13	Chr_13	25592131	54.205
14	Chr_14	567867	0
14	Chr_14	381002	0
14	Chr_14	346761	1.176
14	Chr_14	241199	1.176
14	Chr_14	352681	1.176
14	Chr_14	187821	1.176
14	Chr_14	158756	1.176
14	Chr_14	41738	1.176
14	Chr_14	197504	1.176
14	Chr_14	352883	1.176
14	Chr_14	418425	1.176
14	Chr_14	434856	1.176
14	Chr_14	21883	1.176
14	Chr_14	45906	1.176
14	Chr_14	291737	1.176
14	Chr_14	194970	1.176
14	Chr_14	349321	1.176
14	Chr_14	47334	1.176
14	Chr_14	461239	1.176
14	Chr_14	41472	1.176
14	Chr_14	364231	1.176
14	Chr_14	412273	1.176
14	Chr_14	371870	1.176
14	Chr_14	380750	1.176
14	Chr_14	21327	1.176
14	Chr_14	410158	1.176
14	Chr_14	285683	1.176
14	Chr_14	346502	1.176
14	Chr_14	214087	1.176
14	Chr_14	438436	1.176
14	Chr_14	508328	2.35300000000001
14	Chr_14	499125	2.35300000000001
14	Chr_14	502902	2.35300000000001
14	Chr_14	220258	2.35300000000001
14	Chr_14	462391	2.35300000000001
14	Chr_14	466908	2.35300000000001
14	Chr_14	347601	2.35300000000001
14	Chr_14	270173	2.35300000000001
14	Chr_14	461610	2.35300000000001
14	Chr_14	466638	2.35300000000001
14	Chr_14	442741	2.35300000000001
14	Chr_14	638630	3.529
14	Chr_14	565116	3.529
14	Chr_14	566155	3.529
14	Chr_14	592053	3.529
14	Chr_14	628643	3.529
14	Chr_14	672313	3.529
14	Chr_14	564550	3.529
14	Chr_14	604602	3.529
14	Chr_14	602462	3.529
14	Chr_14	566346	3.529
14	Chr_14	668160	3.529
14	Chr_14	667740	3.529
14	Chr_14	565715	3.529
14	Chr_14	565268	3.529
14	Chr_14	591871	3.529
14	Chr_14	602722	3.529
14	Chr_14	668328	3.529
14	Chr_14	542464	3.529
14	Chr_14	886726	4.706
14	Chr_14	996404	5.882
14	Chr_14	891939	5.882
14	Chr_14	941173	5.882
14	Chr_14	1011774	5.882
14	Chr_14	909132	5.882
14	Chr_14	834274	5.882
14	Chr_14	837628	5.882
14	Chr_14	915783	5.882
14	Chr_14	973009	5.882
14	Chr_14	926480	5.882
14	Chr_14	837870	5.882
14	Chr_14	1026825	5.882
14	Chr_14	891716	5.882
14	Chr_14	734436	5.882
14	Chr_14	834589	5.882
14	Chr_14	1026326	5.882
14	Chr_14	1026477	5.882
14	Chr_14	915348	5.882
14	Chr_14	754821	5.882
14	Chr_14	1051115	5.882
14	Chr_14	892533	5.882
14	Chr_14	995118	5.882
14	Chr_14	941396	5.882
14	Chr_14	755405	5.882
14	Chr_14	996013	5.882
14	Chr_14	1040521	5.882
14	Chr_14	994911	5.882
14	Chr_14	976732	5.882
14	Chr_14	831911	5.882
14	Chr_14	831406	5.882
14	Chr_14	926968	5.882
14	Chr_14	877912	5.882
14	Chr_14	915609	5.882
14	Chr_14	734041	5.882
14	Chr_14	926649	5.882
14	Chr_14	754202	5.882
14	Chr_14	844435	5.882
14	Chr_14	996240	5.882
14	Chr_14	1063720	7.059
14	Chr_14	1055772	7.059
14	Chr_14	1063524	7.059
14	Chr_14	1056033	7.059
14	Chr_14	1065225	7.059
14	Chr_14	1064805	7.059
14	Chr_14	1080273	7.059
14	Chr_14	1254391	8.235
14	Chr_14	1238095	8.235
14	Chr_14	1230996	8.235
14	Chr_14	1142276	8.235
14	Chr_14	1238415	8.235
14	Chr_14	1124467	8.235
14	Chr_14	1124836	8.235
14	Chr_14	1164329	8.235
14	Chr_14	1134288	8.235
14	Chr_14	1138404	8.235
14	Chr_14	1173206	8.235
14	Chr_14	1163918	8.235
14	Chr_14	1131791	8.235
14	Chr_14	1164105	8.235
14	Chr_14	1138779	8.235
14	Chr_14	1300098	9.41200000000001
14	Chr_14	1356851	9.41200000000001
14	Chr_14	1306041	9.41200000000001
14	Chr_14	1247781	9.41200000000001
14	Chr_14	1305550	9.41200000000001
14	Chr_14	1300249	9.41200000000001
14	Chr_14	1341026	9.41200000000001
14	Chr_14	1369891	9.41200000000001
14	Chr_14	1442740	10.588
14	Chr_14	1389722	10.588
14	Chr_14	1443731	10.588
14	Chr_14	1394023	10.588
14	Chr_14	1400687	10.588
14	Chr_14	1396361	10.588
14	Chr_14	1468721	11.765
14	Chr_14	1452045	11.765
14	Chr_14	1647379	11.765
14	Chr_14	1467718	11.765
14	Chr_14	1555721	11.765
14	Chr_14	1554896	11.765
14	Chr_14	1661932	11.765
14	Chr_14	1647566	11.765
14	Chr_14	1393779	11.765
14	Chr_14	1451109	11.765
14	Chr_14	1648559	11.765
14	Chr_14	1685137	11.765
14	Chr_14	1556844	11.765
14	Chr_14	1474676	11.765
14	Chr_14	1538339	11.765
14	Chr_14	1474426	11.765
14	Chr_14	1508191	11.765
14	Chr_14	1650636	11.765
14	Chr_14	2089033	12.942
14	Chr_14	1948459	12.942
14	Chr_14	2058158	12.942
14	Chr_14	1915172	12.942
14	Chr_14	2094620	12.942
14	Chr_14	2112032	12.942
14	Chr_14	2050976	12.942
14	Chr_14	2097238	12.942
14	Chr_14	1953293	12.942
14	Chr_14	2064609	12.942
14	Chr_14	2097034	12.942
14	Chr_14	1941014	12.942
14	Chr_14	2111308	12.942
14	Chr_14	1948298	12.942
14	Chr_14	1945042	12.942
14	Chr_14	2101407	12.942
14	Chr_14	1947700	12.942
14	Chr_14	1948117	12.942
14	Chr_14	2096867	12.942
14	Chr_14	2110834	12.942
14	Chr_14	1916074	12.942
14	Chr_14	2088379	12.942
14	Chr_14	2101183	12.942
14	Chr_14	1944718	12.942
14	Chr_14	2061087	12.942
14	Chr_14	2051502	12.942
14	Chr_14	2111527	12.942
14	Chr_14	1982231	12.942
14	Chr_14	1855370	12.942
14	Chr_14	1889035	12.942
14	Chr_14	1888847	12.942
14	Chr_14	1739634	12.942
14	Chr_14	1837120	12.942
14	Chr_14	1797435	12.942
14	Chr_14	1837445	12.942
14	Chr_14	1835746	12.942
14	Chr_14	1884158	12.942
14	Chr_14	1691537	12.942
14	Chr_14	1750449	12.942
14	Chr_14	1797717	12.942
14	Chr_14	1891214	12.942
14	Chr_14	1750223	12.942
14	Chr_14	2184265	14.118
14	Chr_14	2166140	14.118
14	Chr_14	2166318	14.118
14	Chr_14	2158034	14.118
14	Chr_14	2159317	14.118
14	Chr_14	2184425	14.118
14	Chr_14	2155119	14.118
14	Chr_14	2198155	15.295
14	Chr_14	2214567	15.295
14	Chr_14	2341225	15.295
14	Chr_14	2221686	15.295
14	Chr_14	2253757	15.295
14	Chr_14	2299577	15.295
14	Chr_14	2254389	15.295
14	Chr_14	2259851	15.295
14	Chr_14	2214392	15.295
14	Chr_14	2503568	16.471
14	Chr_14	2503412	16.471
14	Chr_14	2407284	16.471
14	Chr_14	2388539	16.471
14	Chr_14	2414658	16.471
14	Chr_14	2446653	16.471
14	Chr_14	2211072	16.471
14	Chr_14	2386518	16.471
14	Chr_14	2416200	16.471
14	Chr_14	2350736	16.471
14	Chr_14	2416353	16.471
14	Chr_14	2476818	16.471
14	Chr_14	2386179	16.471
14	Chr_14	2432838	16.471
14	Chr_14	2476481	16.471
14	Chr_14	2478385	16.471
14	Chr_14	2357920	16.471
14	Chr_14	2495175	16.471
14	Chr_14	2385996	16.471
14	Chr_14	2437444	16.471
14	Chr_14	2418610	16.471
14	Chr_14	2367026	16.471
14	Chr_14	2508479	17.648
14	Chr_14	2608020	18.824
14	Chr_14	2630509	18.824
14	Chr_14	2565069	18.824
14	Chr_14	3093438	20.001
14	Chr_14	3093685	20.001
14	Chr_14	2688323	20.001
14	Chr_14	2852022	20.001
14	Chr_14	2610618	20.001
14	Chr_14	2782882	20.001
14	Chr_14	2766218	20.001
14	Chr_14	2803586	20.001
14	Chr_14	2816543	20.001
14	Chr_14	2608176	20.001
14	Chr_14	2610125	20.001
14	Chr_14	2804025	20.001
14	Chr_14	2816205	20.001
14	Chr_14	2787894	20.001
14	Chr_14	2852485	20.001
14	Chr_14	2809087	20.001
14	Chr_14	2875850	20.001
14	Chr_14	2688926	20.001
14	Chr_14	2868933	20.001
14	Chr_14	2560523	20.001
14	Chr_14	2788427	20.001
14	Chr_14	2668365	20.001
14	Chr_14	2571653	20.001
14	Chr_14	2608339	20.001
14	Chr_14	2641450	20.001
14	Chr_14	2653165	20.001
14	Chr_14	2803862	20.001
14	Chr_14	2675917	20.001
14	Chr_14	2612764	20.001
14	Chr_14	2571813	20.001
14	Chr_14	2835191	20.001
14	Chr_14	2612431	20.001
14	Chr_14	2814006	20.001
14	Chr_14	3155201	21.177
14	Chr_14	2707144	21.177
14	Chr_14	3253689	22.354
14	Chr_14	3162546	22.354
14	Chr_14	3155941	22.354
14	Chr_14	3254258	22.354
14	Chr_14	3252433	22.354
14	Chr_14	3190085	22.354
14	Chr_14	3255028	22.354
14	Chr_14	3255193	22.354
14	Chr_14	3255343	22.354
14	Chr_14	3163570	22.354
14	Chr_14	3279379	23.53
14	Chr_14	3398915	23.53
14	Chr_14	3402106	23.53
14	Chr_14	3287104	23.53
14	Chr_14	3407419	23.53
14	Chr_14	3315054	23.53
14	Chr_14	3429972	23.53
14	Chr_14	3401903	23.53
14	Chr_14	3287269	23.53
14	Chr_14	3314868	23.53
14	Chr_14	3287500	23.53
14	Chr_14	3398691	23.53
14	Chr_14	3312724	23.53
14	Chr_14	3322519	23.53
14	Chr_14	3423846	23.53
14	Chr_14	3314481	23.53
14	Chr_14	3430310	23.53
14	Chr_14	3402481	23.53
14	Chr_14	3635310	24.707
14	Chr_14	3691048	24.707
14	Chr_14	3634761	24.707
14	Chr_14	3529636	24.707
14	Chr_14	3634996	24.707
14	Chr_14	3525543	24.707
14	Chr_14	3554708	24.707
14	Chr_14	3554521	24.707
14	Chr_14	3529843	24.707
14	Chr_14	3491960	24.707
14	Chr_14	3577192	24.707
14	Chr_14	3633619	24.707
14	Chr_14	4576216	25.883
14	Chr_14	4531914	25.883
14	Chr_14	4423146	25.883
14	Chr_14	4273798	25.883
14	Chr_14	4339195	25.883
14	Chr_14	4299817	25.883
14	Chr_14	4353382	25.883
14	Chr_14	4363483	25.883
14	Chr_14	4254385	25.883
14	Chr_14	4273281	25.883
14	Chr_14	4205893	25.883
14	Chr_14	4260008	25.883
14	Chr_14	4254021	25.883
14	Chr_14	4272963	25.883
14	Chr_14	4259804	25.883
14	Chr_14	3832467	25.883
14	Chr_14	3713440	25.883
14	Chr_14	3978993	25.883
14	Chr_14	3793760	25.883
14	Chr_14	3902347	25.883
14	Chr_14	3832098	25.883
14	Chr_14	3793418	25.883
14	Chr_14	3912532	25.883
14	Chr_14	3713046	25.883
14	Chr_14	3968656	25.883
14	Chr_14	3979151	25.883
14	Chr_14	3902125	25.883
14	Chr_14	3714354	25.883
14	Chr_14	4687818	27.06
14	Chr_14	4588580	27.06
14	Chr_14	4645764	27.06
14	Chr_14	4645024	27.06
14	Chr_14	4725124	27.06
14	Chr_14	4952610	29.441
14	Chr_14	4933107	29.441
14	Chr_14	4934320	29.441
14	Chr_14	4935505	29.441
14	Chr_14	4952797	29.441
14	Chr_14	4951290	29.441
14	Chr_14	4931995	29.441
14	Chr_14	4934849	29.441
14	Chr_14	4959236	29.441
14	Chr_14	4930760	29.441
14	Chr_14	4935341	29.441
14	Chr_14	4959943	29.441
14	Chr_14	4960171	29.441
14	Chr_14	4935064	29.441
14	Chr_14	4932490	29.441
14	Chr_14	5288952	30.618
14	Chr_14	5127212	30.618
14	Chr_14	5178170	30.618
14	Chr_14	6757463	31.794
14	Chr_14	6474473	31.794
14	Chr_14	6656335	31.794
14	Chr_14	6452531	31.794
14	Chr_14	6475022	31.794
14	Chr_14	6783884	31.794
14	Chr_14	6474696	31.794
14	Chr_14	6766874	31.794
14	Chr_14	6766519	31.794
14	Chr_14	6656518	31.794
14	Chr_14	6780588	31.794
14	Chr_14	6784925	31.794
14	Chr_14	6732472	31.794
14	Chr_14	6948620	31.794
14	Chr_14	6784755	31.794
14	Chr_14	6438580	31.794
14	Chr_14	6322736	31.794
14	Chr_14	6240995	31.794
14	Chr_14	6410306	31.794
14	Chr_14	6084977	31.794
14	Chr_14	5745665	31.794
14	Chr_14	5829910	31.794
14	Chr_14	6160971	31.794
14	Chr_14	5746016	31.794
14	Chr_14	5902986	31.794
14	Chr_14	5904952	31.794
14	Chr_14	5907067	31.794
14	Chr_14	5745847	31.794
14	Chr_14	5825355	31.794
14	Chr_14	6161466	31.794
14	Chr_14	5923617	31.794
14	Chr_14	5878894	31.794
14	Chr_14	5904480	31.794
14	Chr_14	5936534	31.794
14	Chr_14	6154872	31.794
14	Chr_14	5764823	31.794
14	Chr_14	6155180	31.794
14	Chr_14	6085236	31.794
14	Chr_14	5825199	31.794
14	Chr_14	5539189	31.794
14	Chr_14	5513848	31.794
14	Chr_14	5539631	31.794
14	Chr_14	5514867	31.794
14	Chr_14	5520704	31.794
14	Chr_14	5544153	31.794
14	Chr_14	5458228	31.794
14	Chr_14	5508823	31.794
14	Chr_14	5514490	31.794
14	Chr_14	5442709	31.794
14	Chr_14	5453744	31.794
14	Chr_14	5456143	31.794
14	Chr_14	7170955	32.971
14	Chr_14	7171290	32.971
14	Chr_14	6948052	32.971
14	Chr_14	6889865	32.971
14	Chr_14	6919805	32.971
14	Chr_14	7165077	32.971
14	Chr_14	6948428	32.971
14	Chr_14	6928430	32.971
14	Chr_14	7032918	32.971
14	Chr_14	6853625	32.971
14	Chr_14	6920977	32.971
14	Chr_14	7174055	32.971
14	Chr_14	7046948	32.971
14	Chr_14	6906465	32.971
14	Chr_14	6906773	32.971
14	Chr_14	6928771	32.971
14	Chr_14	7106323	32.971
14	Chr_14	6920467	32.971
14	Chr_14	6906955	32.971
14	Chr_14	7093134	32.971
14	Chr_14	7105628	32.971
14	Chr_14	7016005	32.971
14	Chr_14	6932118	32.971
14	Chr_14	6889652	32.971
14	Chr_14	6896198	32.971
